"","ice_ice_baby"
"1193",8.55461098489491
"1194",9.32787005523405
"1195",9.81649776040822
"1196",9.19279453993396
"1197",9.01100520957298
"1198",7.0191479787407
"1199",7.47302551314051
"1200",7.7854058726569
"1201",9.6540090999683
"1202",7.8292573762494
"1203",5.57611013194959
"1204",8.48819915234444
"1205",8.10136339330774
"1206",4.82950110387435
"1207",4.60545349986492
"1208",3.47377024007499
"1209",4.76240253687932
"1210",6.94576458151061
"1211",9.31471522245375
"1212",10.5459606110917
"1213",10.7918234054494
"1214",10.2629158745222
"1215",9.49756888243191
"1216",7.58608388841628
"1217",6.92253902918693
"1218",6.41598370749949
"1219",9.42486033708194
"1220",9.41053489519017
"1221",11.1305767749436
"1222",11.9027060601551
"1223",10.8636406881702
"1224",10.1617396293101
"1225",9.05822481235395
"1226",10.2369103040065
"1227",12.5372296260472
"1228",9.93652207240732
"1229",0.946557649617074
"1230",-3.28020778384742
"1231",-4.32542972881768
"1232",-5.98202339931012
"1233",-3.96640158996425
"1234",-4.27060396186082
"1235",-4.00864578486618
"1236",-4.13141148772084
"1237",-2.21017771525867
"1238",-1.61576512258425
"1239",-3.22585437030454
"1240",-3.1119492753973
"1241",-3.78304785139422
"1242",-2.80177535374426
"1243",-1.86589256232763
"1244",-1.80235131735094
"1245",-1.51877764867693
"1246",-0.11707486531263
"1247",-0.106813178987637
"1248",2.01827233966899
"1249",2.20387153106188
"1250",1.40429939532298
"1251",0.805383813549845
"1252",1.60347364843961
"1253",4.29833098115349
"1254",2.92490435704968
"1255",2.12308736296333
"1256",6.37089364155349
"1257",5.94624534586433
"1258",4.59139265522872
"1259",4.43894036058193
"1260",5.18175821968656
"1261",3.65854254929286
"1262",3.04484688190013
"1263",3.10219498555162
"1264",3.48584028547146
"1265",3.86144480672252
"1266",2.47886621583665
"1267",2.10895172718605
"1268",3.26745641277156
"1269",6.00658565472928
"1270",10.197032189861
"1271",10.0841772989978
"1272",10.2611983282224
"1273",9.77431799702687
"1274",8.18472114436715
"1275",9.21697820322656
"1276",7.07505475896369
"1277",6.92343549444767
"1278",5.85696440309526
"1279",4.54995184207721
"1280",3.73229647768751
"1281",4.72490767431105
"1282",6.9156447219718
"1283",4.33425495991373
"1284",1.25634753982247
"1285",0.751730492138294
"1286",2.77463377083698
"1287",3.05435398160607
"1288",4.76386449093481
"1289",7.92383809596142
"1290",8.28204815823339
"1291",7.20452038094421
"1292",4.8812596364879
"1293",4.50933213049259
"1294",7.16590738713555
"1295",8.37222132721806
"1296",9.30085071933286
"1297",8.80317605114253
"1298",8.89745056775128
"1299",9.11211394888962
"1300",9.0800653171074
"1301",9.3147042053777
"1302",8.76225159533199
"1303",8.3395019097583
"1304",8.71380999840836
"1305",6.97198762392973
"1306",5.02845576912241
"1307",10.2439130144122
"1308",8.66755815716547
"1309",5.10980453867658
"1310",3.93012120316189
"1311",0.0236246643284761
"1312",1.789221675962
"1313",6.45535775593667
"1314",8.10836833160333
"1315",7.54145609958095
"1316",8.30209759816744
"1317",8.78426212083147
"1318",8.07639886819001
"1319",7.09050285169908
"1320",6.15638869293227
"1321",8.39146406846278
"1322",7.70751884134352
"1323",7.83221667516119
"1324",8.87847552287323
"1325",9.11519032473273
"1326",8.61914393350617
"1327",6.77623306129773
"1328",5.37713659093062
"1329",3.10909880120887
"1330",-4.00024393507973
"1331",-12.1886659956637
"1332",-11.4715615867773
"1333",-5.47570467061368
"1334",-6.55566376202471
"1335",-6.66679339924975
"1336",-5.81274813956164
"1337",-3.81769980978988
"1338",-5.63523487034693
"1339",-5.84878752430286
"1340",-4.08003592770443
"1341",-5.88391775345001
"1342",-5.11889516652172
"1343",-4.13692764450578
"1344",-4.29462076794661
"1345",-3.42091494861641
"1346",-4.47217160237756
"1347",-4.21153565206338
"1348",-4.57122046798077
"1349",-4.30762500133797
"1350",-4.32555276243849
"1351",-3.97810288337163
"1352",-3.91004908657916
"1353",-2.52219208624485
"1354",-3.19495068916297
"1355",-2.88359364268096
"1356",-1.37335779672992
"1357",-0.591647259510589
"1358",2.07682383267369
"1359",3.15615836386876
"1360",5.74433269217593
"1361",2.97677793655164
"1362",3.34859917355428
"1363",3.28803269654755
"1364",4.57955270872708
"1365",5.42129858902579
"1366",8.51117242350033
"1367",7.35949216444448
"1368",6.62444753265737
"1369",6.17728345708409
"1370",5.88532912715153
"1371",5.86359413876379
"1372",6.31537104360211
"1373",5.8959147976811
"1374",6.67153773613431
"1375",6.74974984890186
"1376",4.98052624789265
"1377",6.42984294660831
"1378",5.66045814894946
"1379",6.77201431166737
"1380",7.16106794826072
"1381",5.55209979117744
"1382",1.98423352284407
"1383",3.48020080618677
"1384",3.4308638326799
"1385",3.60952017870041
"1386",3.3629006042691
"1387",3.45284178623368
"1388",1.88746523253137
"1389",2.51387491548651
"1390",1.01821972992845
"1391",1.16605608210853
"1392",0.0687535514381262
"1393",-0.691363943374541
"1394",-1.36493098759481
"1395",-2.58803391652336
"1396",-1.8946861005767
"1397",-3.39252350891806
"1398",-3.15052931630223
"1399",-1.44159102457043
"1400",-1.03241288343688
"1401",-1.41773185876215
"1402",1.29132269022721
"1403",0.879593309879987
"1404",2.75465021271922
"1405",3.75482813306448
"1406",3.94498331113784
"1407",4.84255844962517
"1408",3.58252262256967
"1409",0.317810311054573
"1410",2.69997159060638
"1411",3.20415432578609
"1412",4.44971772563592
"1413",3.81441308188282
"1414",2.30129896212228
"1415",2.74779615234138
"1416",4.30441972276058
"1417",6.52300471070696
"1418",7.01180819332609
"1419",7.95215136520381
"1420",7.93785243388888
"1421",6.60041965002483
"1422",6.39834494359884
"1423",6.12535092199176
"1424",2.04178688755774
"1425",5.63338667860981
"1426",6.43103889586371
"1427",7.73043411720928
"1428",9.03376164037985
"1429",8.50221822515944
"1430",8.67394843247191
"1431",7.91721710870332
"1432",9.4070786244657
"1433",9.78678688048518
"1434",8.45558777348189
"1435",2.08098401376862
"1436",-2.10279983256145
"1437",-5.32081702214592
"1438",-4.76660842138497
"1439",-5.2045040839316
"1440",-5.00693430723736
"1441",-4.36739865655053
"1442",-6.51422701479307
"1443",-5.19458060178034
"1444",-5.47574216959518
"1445",-5.5291683751335
"1446",-6.02472260273305
"1447",-7.07862869085787
"1448",-5.09436269756707
"1449",-4.60465389281042
"1450",-3.55226499292626
"1451",-5.1691569189791
"1452",-4.97919531312866
"1453",-2.25721757637583
"1454",-3.07901064766993
"1455",-1.81995866679632
"1456",-1.40479431826112
"1457",0.324746381176732
"1458",1.29470732914423
"1459",2.66579843871597
"1460",2.45140720282757
"1461",-0.669586168478206
"1462",1.50840760828182
"1463",4.2861806693415
"1464",4.6110384203653
"1465",3.68299653945888
"1466",4.04899915592147
"1467",4.63513987749973
"1468",3.2468375782243
"1469",4.649998013801
"1470",6.08738697535913
"1471",5.60642619525394
"1472",2.40426207289779
"1473",1.13501430517994
"1474",1.64666701787167
"1475",3.77994644533424
"1476",7.2387943202371
"1477",8.63607347965884
"1478",9.37768557846242
"1479",8.27900474256465
"1480",7.82768777369664
"1481",7.92039971245149
"1482",8.15728035382997
"1483",5.758949931725
"1484",6.80573887808738
"1485",6.07289300852445
"1486",2.00621959832571
"1487",3.03988709942553
"1488",5.40799151643661
"1489",0.755183046297731
"1490",-1.37170819346743
"1491",-2.38625515709162
"1492",-2.42802843778224
"1493",-3.62388945949762
"1494",-3.02038506577136
"1495",-2.19039246541657
"1496",-3.24155457664052
"1497",-3.23327861437044
"1498",-3.07309201638781
"1499",-2.26075694537414
"1500",-2.87595337692098
"1501",-3.1321655765102
"1502",-2.60205535330955
"1503",-2.91214942302957
"1504",-2.07749289333292
"1505",-1.38427637322745
"1506",-1.91786702294404
"1507",-0.407147060802313
"1508",3.26284500125216
"1509",5.56515053602052
"1510",6.67015736828997
"1511",4.60699966109738
"1512",4.08666667562441
"1513",7.29648150786172
"1514",6.55761886749339
"1515",2.88208935818584
"1516",2.20294283826961
"1517",-1.57311670325744
"1518",-2.25887244301342
"1519",-1.19743974209655
"1520",-0.691951602506263
"1521",-1.57677014599361
"1522",-1.48570216974081
"1523",-2.51360629115625
"1524",-3.85141655483571
"1525",-4.2036247375965
"1526",-3.28802059236984
"1527",-3.62867959057303
"1528",-0.186180292596806
"1529",2.18804320679865
"1530",3.72175570559596
"1531",3.75513316828046
"1532",5.34329903794897
"1533",6.3425910549103
"1534",5.6472505703574
"1535",4.64420123014562
"1536",-3.76923453119519
"1537",-10.33782889555
"1538",-12.665070204339
"1539",-6.87441515608959
"1540",-4.99531186213163
"1541",-5.19064530338257
"1542",-5.53951507541491
"1543",-3.32178101175578
"1544",-5.20511637565966
"1545",-5.55429680813515
"1546",-6.32778473831807
"1547",-6.8352149579609
"1548",-5.9499666492675
"1549",-3.53566355444849
"1550",-3.77786755021636
"1551",-3.63830348939137
"1552",-4.37236637506102
"1553",-3.51183004830212
"1554",-4.93373220424827
"1555",-4.83680543990263
"1556",-4.41721246657042
"1557",-4.56351067392742
"1558",-3.74183560011614
"1559",-1.11993531317816
"1560",-2.16938456138825
"1561",-0.107313850996666
"1562",-1.50479310217404
"1563",-1.28371568341748
"1564",-0.18492268861958
"1565",9.64654373821945
"1566",7.67894069545296
"1567",3.63758198864973
"1568",4.74225937910139
"1569",3.41746679461795
"1570",1.98558956274205
"1571",2.48460623121262
"1572",5.00781607586192
"1573",7.2539365159011
"1574",7.96635062993411
"1575",8.69236949160818
"1576",8.00186847609407
"1577",7.53448308145134
"1578",7.70335018343442
"1579",7.70156885707071
"1580",7.33679174199972
"1581",8.54449559314047
"1582",7.83873859793062
"1583",6.42834521009929
"1584",6.46573792380246
"1585",5.54903187227132
"1586",6.06219160235898
"1587",3.92743086448872
"1588",5.32444188714539
"1589",4.32100639251397
"1590",3.3393524440959
"1591",4.96123221746968
"1592",4.45387167593592
"1593",3.35430196956615
"1594",2.42892682536733
"1595",3.05026548069541
"1596",4.96698245643851
"1597",5.65472671610467
"1598",6.13130932656389
"1599",5.54857769895243
"1600",7.65151779249531
"1601",7.1237279347789
"1602",7.74479773136467
"1603",7.03754575144701
"1604",7.2876678919258
"1605",7.90689609973128
"1606",9.51892742966068
"1607",8.79495598440623
"1608",9.16576281039621
"1609",7.48271198013939
"1610",7.9000788231273
"1611",8.15581748321446
"1612",8.87467204800139
"1613",8.80387848830571
"1614",9.65812149078525
"1615",8.5879013073548
"1616",6.87249080717288
"1617",7.13284024698486
"1618",6.7888755831329
"1619",4.23479058987865
"1620",4.00481136472079
"1621",6.1598006327171
"1622",6.67641021622299
"1623",10.3036121441649
"1624",11.5144146601234
"1625",10.2535754732228
"1626",10.4249486932275
"1627",9.03784496541987
"1628",7.54389190155654
"1629",6.89311458020428
"1630",5.44746568512344
"1631",6.70328970082666
"1632",7.65412286396381
"1633",9.44302534281592
"1634",10.8095380270063
"1635",10.9585304950912
"1636",10.8466627797722
"1637",10.5679871832256
"1638",9.77077474289446
"1639",9.90913694076686
"1640",9.75439252915018
"1641",5.52518278257003
"1642",-0.531198263820932
"1643",-3.14115254733625
"1644",-4.26063438374794
"1645",-5.57235410733322
"1646",-3.04503399126667
"1647",-4.90237860235801
"1648",-4.5201720815144
"1649",-3.9307260262111
"1650",-3.66666766479232
"1651",-4.12486824356443
"1652",-5.42568593621486
"1653",-4.3241683021225
"1654",-3.54504712420421
"1655",-2.17945084524792
"1656",-2.32030033835158
"1657",-2.51425470601537
"1658",-1.13027731274544
"1659",0.453941626346738
"1660",-0.725965055386117
"1661",1.43051179886563
"1662",1.68272469729406
"1663",1.37041063857211
"1664",2.34225515342683
"1665",2.73693059394881
"1666",4.62376595915798
"1667",3.05153959768162
"1668",2.59790113426447
"1669",6.64631954866743
"1670",4.03056533556864
"1671",4.43061806837243
"1672",4.48528293596162
"1673",5.00982003477439
"1674",3.76215621887571
"1675",5.00519176421846
"1676",4.68886171129924
"1677",4.95567980885338
"1678",4.60827422962067
"1679",2.96593963833704
"1680",2.9942762310903
"1681",4.38565628278352
"1682",8.63061696816518
"1683",10.5119800271772
"1684",11.3379742798829
"1685",10.4690202985515
"1686",10.2808983300492
"1687",9.30005700211509
"1688",9.61765220352388
"1689",7.93132424213789
"1690",7.70755508207718
"1691",7.57733477935713
"1692",5.03359844628434
"1693",3.57153511768347
"1694",7.29544205421436
"1695",6.11165976213429
"1696",3.80395298871081
"1697",1.965940239462
"1698",2.17600095019816
"1699",4.28019180464717
"1700",5.73999613968031
"1701",6.87783055800991
"1702",8.78892320840637
"1703",8.61981452820581
"1704",5.79936549792957
"1705",4.86949374326672
"1706",6.20016394823435
"1707",7.06507905801412
"1708",7.92327336179339
"1709",9.62660852657821
"1710",9.89014074287865
"1711",10.219841792769
"1712",10.0913305706682
"1713",10.761332598462
"1714",9.87135962576235
"1715",9.25451581819034
"1716",8.35322922046284
"1717",7.42325656715442
"1718",3.66471830100916
"1719",5.77995321933673
"1720",10.7049777423985
"1721",8.01423090563454
"1722",5.68894817438193
"1723",1.27598138912637
"1724",0.162334275938599
"1725",4.72861968373511
"1726",8.13838614267428
"1727",9.49428562504815
"1728",8.09770482587645
"1729",9.61458460801825
"1730",9.34844099348201
"1731",7.18429043713948
"1732",7.61696701252411
"1733",7.14135913390576
"1734",8.30032626735494
"1735",7.0816670087232
"1736",9.09587679537941
"1737",10.0330477354491
"1738",9.66866278569088
"1739",9.60549220030267
"1740",7.31718354276762
"1741",8.49480415402384
"1742",-0.554749282760212
"1743",-8.10726463959976
"1744",-14.0461934307074
"1745",-9.84938902554025
"1746",-4.7682883239247
"1747",-6.38092822104832
"1748",-6.05362510916384
"1749",-3.49179440003554
"1750",-4.04519214317451
"1751",-5.34935714320209
"1752",-5.59512242004926
"1753",-5.6160625101066
"1754",-6.64481398493641
"1755",-4.98457289284359
"1756",-4.94263805283004
"1757",-2.97804215431856
"1758",-3.75713670016991
"1759",-4.17215197709017
"1760",-4.12256308929856
"1761",-4.64046855075486
"1762",-3.94364989465291
"1763",-4.81523019741252
"1764",-3.96442408623735
"1765",-2.55256273257482
"1766",-2.36966576767305
"1767",-2.2618389240431
"1768",-1.00171549101685
"1769",-2.07316839220772
"1770",-2.86878219815369
"1771",1.8615563208374
"1772",3.32193087381659
"1773",3.520980599214
"1774",3.11722671690494
"1775",2.03552249991358
"1776",3.98452541262974
"1777",5.08034988198426
"1778",6.94181169145622
"1779",7.42115813513661
"1780",7.68574574593923
"1781",6.66867915820949
"1782",6.46689730189949
"1783",6.41045732568756
"1784",5.39758822221766
"1785",5.25110179413142
"1786",5.07879283825281
"1787",5.95578851861723
"1788",7.27034130483613
"1789",5.59128587683117
"1790",6.72445341239668
"1791",6.38434801535762
"1792",6.41319613013794
"1793",7.31150434622412
"1794",2.44326342302849
"1795",-1.08767213885272
"1796",-7.66249686043808
"1797",-2.07032442515544
"1798",-0.879288232920848
"1799",0.00161475728952599
"1800",-1.27159817382632
"1801",-4.36472239594835
"1802",-4.45349484989122
"1803",-4.23253097114373
"1804",-3.78382288908745
"1805",-3.16775911743033
"1806",-3.1135054903196
"1807",-3.98696703746802
"1808",-5.39813734553309
"1809",-4.24089993105715
"1810",-3.12478835115345
"1811",-2.20997092486651
"1812",-1.47886677921675
"1813",-0.275380113434016
"1814",1.04732118580488
"1815",2.98026962311501
"1816",2.87660181211357
"1817",3.6111828613072
"1818",3.9940436870679
"1819",4.94413804752802
"1820",5.27231898604322
"1821",2.25556018312577
"1822",2.02132684457187
"1823",5.45932662154794
"1824",3.61967999019664
"1825",4.27881637209074
"1826",3.48412773784401
"1827",3.31757206523542
"1828",3.22233683423286
"1829",4.45661202469896
"1830",5.03315108488739
"1831",7.54351072680844
"1832",5.4251217052082
"1833",5.46715888920669
"1834",5.87244350312503
"1835",3.51429987123457
"1836",3.40946497921919
"1837",2.7519077541096
"1838",5.44728482318981
"1839",5.54396758697666
"1840",7.35776091661272
"1841",7.39291283119319
"1842",8.58262024078779
"1843",7.04729941969632
"1844",0.107171800625269
"1845",-1.45125965605119
"1846",-2.23077337415366
"1847",-6.91492598941222
"1848",-6.21441689279948
"1849",-4.63740928233988
"1850",-5.94510652071871
"1851",-6.34638395188416
"1852",-5.01454690194276
"1853",-4.6266038225344
"1854",-4.81261845957869
"1855",-5.54558233777272
"1856",-4.24617772977397
"1857",-4.28242378559264
"1858",-5.02201172011639
"1859",-5.24446765751819
"1860",-5.58957998591272
"1861",-4.82266403636363
"1862",-4.87821660313798
"1863",-4.67922497511916
"1864",-3.67828228974398
"1865",-2.76129582266021
"1866",-0.401454306870496
"1867",-0.292994358163809
"1868",0.583264308122202
"1869",0.573020648658477
"1870",0.145668853199065
"1871",0.676542646896579
"1872",2.28523863233679
"1873",1.93704238267567
"1874",1.03746799004405
"1875",2.43834002526409
"1876",3.02228823340151
"1877",3.06517607068343
"1878",2.85097497024418
"1879",3.24766042208841
"1880",2.37155022162181
"1881",2.42457932418981
"1882",4.37522008663157
"1883",3.93884722004084
"1884",4.10041653231549
"1885",-0.230215742958429
"1886",0.413294237808242
"1887",2.04337400461812
