ID,Course,Age,Dept,Treatment,Score,,
982976329,45222,19,CRIM,Instructor Incentives,82,,
188555945,35167,18,ENGL,Instructor Incentives,76,,
614661156,20098,19,MATH,Instructor Incentives,77,,
823577645,34602,56,BOAT,Instructor Incentives,71,,
136413427,34664,18,COMM,Control,50,,
556663336,34518,21,BUSN,Control,65,,
429241307,35182,19,PSYC,Control,56,,
791635353,34509,61,ENGL,Instructor Incentives,0,,
924679701,35745,34,HLHS,Control,59,,
774473127,36969,22,NRSG,Control,83,,
522795672,34690,20,BUSN,Control,49,,
887463324,35897,32,ENGL,Control,88,,
334957893,20112,46,SOCI,Control,78,,
183006609,36685,19,ENGL,Instructor Incentives,68,,
839325146,35251,43,NRSG,Instructor Incentives,87,,
326305228,35493,30,APHY,Instructor Incentives,55,,
958872813,33905,19,PSYC,Control,38,,
767800699,27862,19,ENGL,Control,56,,
320140861,45949,39,HLHS,Control,89,,
330261815,36677,21,COMM,Instructor Incentives,0,,
557166498,30517,19,BIOL,Control,0,,
700835483,43007,20,ARTH,Control,68,,
212778501,27862,18,ENGL,Control,0,,
264324782,36068,19,ENGL,Control,0,,
776287367,20119,19,BIOL,Control,0,,
522963739,33535,19,ENGL,Control,76,,
500254879,42053,19,ENGL,Instructor Incentives,0,,
420658375,38591,23,ENGL,Control,68,,
827938866,20027,18,COMM,Control,48,,
400461788,35675,22,CRIM,Instructor Incentives,99,,
376286886,20106,20,PSYC,Instructor Incentives,88,,
894922916,42060,18,ENGL,Instructor Incentives,60,,
815263734,34680,25,BUSN,Control,0,,
457191869,35510,22,ACCT,Control,55,,
432811126,46475,19,BUSN,Control,0,,
826851663,35401,19,MATH,Instructor Incentives,43,,
992470400,35801,22,CRIM,Control,0,,
819093074,34666,26,COMM,Control,0,,
976443135,34110,39,ACCT,Instructor Incentives,79,,
526448914,45066,43,COMM,Instructor Incentives,96,,
802453464,35178,18,ENGL,Instructor Incentives,92,,
493822477,33907,21,PSYC,Control,54,,
300846651,34599,25,ENGL,Instructor Incentives,76,,
970266647,35675,19,CRIM,Instructor Incentives,100,,
300246547,44198,30,APHY,Control,71,,
805565824,45176,30,ACCT,Control,76,,
234627140,33212,25,BUSN,Instructor Incentives,0,,
250967842,42893,28,MATH,Instructor Incentives,70,,
493921195,44347,48,ENGL,Control,0,,
439586004,47145,22,BUSN,Control,0,,
673620394,33212,20,BUSN,Instructor Incentives,96,,
390461072,39286,20,COMM,Control,56,,
965345401,42893,19,MATH,Instructor Incentives,53,,
666270241,34581,20,HLHS,Instructor Incentives,79,,
381103102,30559,21,BIOL,Control,81,,
390352195,34993,42,MATH,Control,73,,
789336298,32136,18,COMM,Instructor Incentives,86,,
921593759,34305,21,ARTH,Control,72,,
336689479,20027,21,COMM,Control,70,,
312838226,27862,24,ENGL,Control,0,,
344911211,35991,33,BUSN,Instructor Incentives,0,,
606326667,39686,20,MATH,Control,47,,
743216699,42164,28,APHY,Control,79,,
862324533,34887,45,MATH,Control,77,,
289677643,20020,20,ARTH,Instructor Incentives,85,,
128930340,35104,19,HLHS,Instructor Incentives,100,,
327901921,52274,21,APHY,Control,55,,
681658987,35492,19,APHY,Instructor Incentives,61,,
271820952,44070,19,ENGL,Control,80,,
309637989,35675,19,CRIM,Instructor Incentives,78,,
681642376,20053,19,ENGL,Instructor Incentives,0,,
427252546,35973,19,BUSN,Instructor Incentives,56,,
898643727,35081,23,HLHS,Control,97,,
327092711,35394,19,MATH,Instructor Incentives,0,,
523797785,34630,20,APHY,Control,0,,
526448914,35160,43,ENGL,Instructor Incentives,100,,
760877635,35897,19,ENGL,Control,72,,
828579924,20066,24,MATH,Control,73,,
326930596,42491,20,APHY,Instructor Incentives,0,,
826851663,20053,19,ENGL,Instructor Incentives,88,,
220482609,34665,27,COMM,Instructor Incentives,82,,
821266542,42491,19,APHY,Instructor Incentives,54,,
134078862,34663,21,COMM,Control,84,,
233917489,34076,31,ACCT,Instructor Incentives,34,,
447881612,35104,20,HLHS,Instructor Incentives,65,,
634545768,46474,20,BUSN,Instructor Incentives,57,,
161534306,34680,37,BUSN,Control,84,,
371892330,46457,20,ACCT,Instructor Incentives,0,,
493718895,36685,19,ENGL,Instructor Incentives,80,,
956650613,20019,47,ARTH,Instructor Incentives,63,,
643712534,20053,19,ENGL,Instructor Incentives,0,,
102107440,20128,19,ARTH,Control,69,,
877844044,34617,38,APHY,Control,0,,
164560526,34487,19,ENGL,Instructor Incentives,0,,
469485416,34300,45,PSYC,Instructor Incentives,0,,
611957672,35104,27,HLHS,Instructor Incentives,86,,
229697057,20084,19,COMM,Instructor Incentives,56,,
849891056,35492,19,APHY,Instructor Incentives,64,,
211466966,34305,37,ARTH,Control,0,,
954094078,36068,33,ENGL,Control,0,,
715371093,47328,21,ACCT,Control,48,,
608164261,20144,19,ARTH,Control,0,,
996061512,34076,18,ACCT,Instructor Incentives,0,,
958872813,30495,19,APHY,Control,21,,
723570641,44243,21,ENGL,Control,0,,
166740508,42158,24,APHY,Control,81,,
788259839,43509,35,BOAT,Control,96,,
438999978,42784,22,MATH,Control,77,,
213066238,44070,21,ENGL,Control,92,,
171569722,33209,33,BUSN,Instructor Incentives,84,,
276315029,44237,27,APHY,Control,73,,
198401355,34615,19,APHY,Instructor Incentives,0,,
441505140,33206,33,BUSN,Instructor Incentives,62,,
355717808,34717,20,ENGL,Instructor Incentives,88,,
701826441,34893,40,MATH,Control,33,,
673751454,35050,34,APHY,Instructor Incentives,65,,
425835534,44325,19,SOCI,Control,0,,
292604939,20105,23,PSYC,Instructor Incentives,84,,
298942604,42030,20,COMM,Instructor Incentives,88,,
776488203,34648,39,SCIN,Instructor Incentives,61,,
827938866,33914,18,SOCI,Control,71,,
363368450,34475,21,ENGL,Control,0,,
287831706,42164,26,APHY,Control,67,,
349417826,44704,22,ENGL,Control,60,,
161749970,42060,20,ENGL,Instructor Incentives,60,,
480708981,42031,19,COMM,Control,0,,
123302032,34680,21,BUSN,Control,52,,
631027127,20020,19,ARTH,Instructor Incentives,64,,
640567559,44237,21,APHY,Control,62,,
303070391,34690,31,BUSN,Control,88,,
835599174,34531,20,BOAT,Instructor Incentives,0,,
866013467,36685,22,ENGL,Instructor Incentives,84,,
704442311,33914,20,SOCI,Control,80,,
327481396,47371,20,ACCT,Instructor Incentives,0,,
696329275,45074,27,ENGL,Control,88,,
533694359,45176,18,ACCT,Control,63,,
942071450,34959,28,MATH,Control,97,,
423114580,36669,36,COMM,Control,46,,
730729404,42786,18,MATH,Control,0,,
365283342,45176,35,ACCT,Control,0,,
717397738,44335,19,ENGL,Control,0,,
109214272,42060,18,ENGL,Instructor Incentives,0,,
636216483,44327,20,PSYC,Control,72,,
610669946,35745,19,HLHS,Control,76,,
736157969,20245,45,PSYC,Instructor Incentives,0,,
845265695,34502,28,BOAT,Control,86,,
524059356,44091,20,MATH,Control,57,,
466129370,46250,19,HLHS,Control,34,,
124537200,34301,26,PSYC,Control,60,,
795533541,32136,17,COMM,Instructor Incentives,52,,
673998275,44049,19,MATH,Control,70,,
529186341,34650,20,SCIN,Instructor Incentives,62,,
360018830,44325,30,SOCI,Control,73,,
437975992,35401,21,MATH,Instructor Incentives,43,,
356819043,46780,21,CRIM,Control,65,,
856499718,20084,20,COMM,Instructor Incentives,88,,
915502490,35005,18,MATH,Control,43,,
902653099,35169,19,ENGL,Instructor Incentives,84,,
329797110,44091,36,MATH,Control,70,,
916825035,46931,46,NRSG,Instructor Incentives,83,,
805137084,46256,20,HLHS,Instructor Incentives,34,,
370226792,34893,20,MATH,Control,93,,
333856597,35493,19,APHY,Instructor Incentives,51,,
441165300,39600,18,ENGL,Instructor Incentives,84,,
303784960,38448,19,COMM,Instructor Incentives,58,,
125450969,42786,22,MATH,Control,77,,
152697860,34301,19,PSYC,Control,74,,
712142208,49596,33,NRSG,Control,87,,
897834000,34526,20,ENGL,Instructor Incentives,72,,
781360904,44049,25,MATH,Control,73,,
718918182,45946,23,HLHS,Control,91,,
530723819,39089,19,SOCI,Control,71,,
300393333,34599,50,ENGL,Instructor Incentives,0,,
506736623,34606,18,APHY,Control,0,,
423030120,40166,17,ENGL,Instructor Incentives,76,,
756000381,46702,20,SOCI,Control,58,,
810517811,20055,19,ENGL,Instructor Incentives,56,,
799735587,42496,20,APHY,Instructor Incentives,55,,
585001408,20105,19,PSYC,Instructor Incentives,70,,
518803138,35251,41,NRSG,Instructor Incentives,92,,
106538092,20106,23,PSYC,Instructor Incentives,64,,
244912607,46931,27,NRSG,Instructor Incentives,87,,
545644519,44323,35,PSYC,Instructor Incentives,38,,
643998602,35947,20,BUSN,Control,61,,
645975956,34712,21,ENGL,Control,0,,
826053262,44206,28,APHY,Control,91,,
728244317,47148,23,BUSN,Instructor Incentives,66,,
833956390,49089,55,BOAT,Control,57,,
341561636,35169,19,ENGL,Instructor Incentives,64,,
544557333,34301,20,PSYC,Control,82,,
637023102,32134,18,COMM,Instructor Incentives,50,,
682047959,44325,20,SOCI,Control,73,,
140395117,45074,22,ENGL,Control,84,,
891728753,34617,19,APHY,Control,51,,
104445389,36065,18,ENGL,Instructor Incentives,84,,
630434518,27936,41,MATH,Control,0,,
214769759,42029,19,COMM,Control,44,,
115891155,43887,34,SDEV,Control,0,,
624490016,20055,30,ENGL,Instructor Incentives,60,,
350923056,33559,19,MATH,Control,33,,
656871156,32136,17,COMM,Instructor Incentives,58,,
916087715,35894,17,ENGL,Control,0,,
699523636,30559,18,BIOL,Control,61,,
534007073,34523,20,ENGL,Instructor Incentives,56,,
430482719,38448,29,COMM,Instructor Incentives,0,,
785035431,39686,20,MATH,Control,50,,
731427770,43514,22,BOAT,Instructor Incentives,88,,
260939655,36969,29,NRSG,Control,63,,
918500791,34990,26,MATH,Instructor Incentives,57,,
213066238,35401,21,MATH,Instructor Incentives,70,,
594327257,35081,32,HLHS,Control,81,,
217057722,34954,29,MATH,Control,67,,
470775090,36065,28,ENGL,Instructor Incentives,84,,
851946904,20081,20,SOCI,Control,53,,
897740614,42784,19,MATH,Control,57,,
605095039,36678,18,COMM,Control,40,,
447267837,34918,21,HLHS,Instructor Incentives,91,,
834156171,45097,17,ENGL,Instructor Incentives,80,,
531831682,20084,19,COMM,Instructor Incentives,62,,
594550818,34526,20,ENGL,Instructor Incentives,76,,
161179713,44032,22,COMM,Control,70,,
696399836,44198,22,APHY,Control,67,,
918881032,44327,20,PSYC,Control,80,,
224925196,39286,20,COMM,Control,48,,
859120809,34887,41,MATH,Control,90,,
472627105,46780,26,CRIM,Control,0,,
787644703,44099,26,ENGL,Control,88,,
502390352,34523,19,ENGL,Instructor Incentives,60,,
277029630,35767,20,SDEV,Control,78,,
243432847,35182,20,PSYC,Control,92,,
430617805,34506,18,ENGL,Control,0,,
791529834,34918,47,HLHS,Instructor Incentives,98,,
756169900,45684,29,HLHS,Instructor Incentives,0,,
918204477,36068,18,ENGL,Control,0,,
290690804,35973,22,BUSN,Instructor Incentives,76,,
394008749,49089,29,BOAT,Control,90,,
180276359,43005,24,ARTH,Control,0,,
224250932,46931,25,NRSG,Instructor Incentives,85,,
218249420,47145,23,BUSN,Control,0,,
950864067,20238,18,MATH,Control,83,,
788259839,34664,35,COMM,Control,82,,
423992058,43509,20,BOAT,Control,82,,
610669946,20085,19,COMM,Control,52,,
675852204,44030,19,MATH,Instructor Incentives,37,,
492429735,35005,47,MATH,Control,90,,
123542159,42893,20,MATH,Instructor Incentives,0,,
705099802,20030,34,ENGL,Control,0,,
274081370,35894,33,ENGL,Control,76,,
598735517,43509,46,BOAT,Control,68,,
706525584,35394,20,MATH,Instructor Incentives,0,,
553585117,34625,37,APHY,Control,73,,
651541052,33907,19,PSYC,Control,68,,
415063458,34303,20,PSYC,Instructor Incentives,78,,
442598664,46780,19,CRIM,Control,54,,
385659123,20112,21,SOCI,Control,60,,
419518687,33582,20,SOCI,Control,89,,
679268836,35094,25,COMM,Instructor Incentives,0,,
309846233,36669,21,COMM,Control,74,,
550807422,36669,18,COMM,Control,44,,
593683603,34630,33,APHY,Control,61,,
260332718,34547,19,BUSN,Control,77,,
172169739,20030,19,ENGL,Control,84,,
983191445,39686,19,MATH,Control,60,,
389618095,34893,44,MATH,Control,70,,
298942604,34614,20,APHY,Control,66,,
842300693,44206,23,APHY,Control,0,,
642433870,33582,19,SOCI,Control,78,,
714735423,33907,18,PSYC,Control,0,,
776895417,36360,19,ARTH,Control,0,,
900000372,39089,43,SOCI,Control,76,,
561781710,34509,18,ENGL,Instructor Incentives,0,,
234083086,20098,19,MATH,Instructor Incentives,80,,
887864359,33582,18,SOCI,Control,82,,
219513662,36685,19,ENGL,Instructor Incentives,68,,
998121197,34615,19,APHY,Instructor Incentives,68,,
448801894,20019,19,ARTH,Instructor Incentives,61,,
626407786,33206,28,BUSN,Instructor Incentives,0,,
584463391,35897,24,ENGL,Control,80,,
754409374,46256,23,HLHS,Instructor Incentives,86,,
866229963,33582,20,SOCI,Control,51,,
307653073,34499,24,BOAT,Instructor Incentives,88,,
965652293,44032,20,COMM,Control,78,,
255822783,20104,27,PSYC,Instructor Incentives,0,,
843445399,34708,22,ENGL,Instructor Incentives,72,,
655551572,42491,64,APHY,Instructor Incentives,85,,
333641740,35094,39,COMM,Instructor Incentives,78,,
286419497,35394,19,MATH,Instructor Incentives,53,,
867661788,46710,21,SOCI,Control,76,,
834902795,43887,27,SDEV,Control,0,,
448641809,35172,35,ENGL,Instructor Incentives,0,,
768258377,35172,19,ENGL,Instructor Incentives,0,,
794659001,46474,20,BUSN,Instructor Incentives,92,,
629103709,34717,19,ENGL,Instructor Incentives,88,,
561444052,34547,25,BUSN,Control,74,,
236282851,20098,19,MATH,Instructor Incentives,0,,
169292796,35167,19,ENGL,Instructor Incentives,92,,
130047990,34514,19,ENGL,Control,100,,
164184299,45946,20,HLHS,Control,87,,
356891465,45074,47,ENGL,Control,88,,
102847945,46250,20,HLHS,Control,75,,
186233040,36684,18,ENGL,Instructor Incentives,92,,
935938755,20019,21,ARTH,Instructor Incentives,72,,
161591434,44030,20,MATH,Instructor Incentives,50,,
576762560,33209,25,BUSN,Instructor Incentives,79,,
473864110,34518,34,BUSN,Control,65,,
805226095,45268,29,BUSN,Instructor Incentives,69,,
812654658,35106,18,HLHS,Instructor Incentives,54,,
920052199,46702,21,SOCI,Control,60,,
489184306,33582,19,SOCI,Control,78,,
645484576,35800,47,CRIM,Instructor Incentives,66,,
239824539,34547,19,BUSN,Control,82,,
923882071,34582,18,HLHS,Instructor Incentives,0,,
795036128,42029,19,COMM,Control,0,,
862262659,20053,21,ENGL,Instructor Incentives,76,,
490561369,20106,21,PSYC,Instructor Incentives,52,,
286906837,20244,18,PSYC,Instructor Incentives,68,,
862262659,20027,21,COMM,Control,40,,
181980579,42880,17,MATH,Instructor Incentives,97,,
860396567,20076,22,PSYC,Control,28,,
490985561,42153,19,APHY,Control,0,,
108647435,34159,27,ACCT,Instructor Incentives,47,,
902756418,35737,21,HLHS,Control,85,,
113992491,34547,20,BUSN,Control,0,,
862416297,46250,45,HLHS,Control,76,,
922644739,23096,31,SDEV,Control,89,,
248794591,46475,19,BUSN,Control,80,,
397171760,39417,24,HLHS,Control,87,,
958872813,20053,19,ENGL,Instructor Incentives,36,,
393840554,20087,54,COMM,Instructor Incentives,60,,
661304942,43509,20,BOAT,Control,64,,
696399836,35005,22,MATH,Control,70,,
620718541,34650,43,SCIN,Instructor Incentives,67,,
596074369,36065,19,ENGL,Instructor Incentives,68,,
923240046,45268,24,BUSN,Instructor Incentives,59,,
888644961,42158,39,APHY,Control,0,,
605095039,20076,18,PSYC,Control,82,,
260984956,20144,66,ARTH,Control,0,,
595577220,34887,21,MATH,Control,67,,
595210813,47184,23,BUSN,Control,78,,
556361778,46710,18,SOCI,Control,0,,
915502490,34706,18,ENGL,Control,52,,
685006699,34993,17,MATH,Control,0,,
826981789,36684,45,ENGL,Instructor Incentives,0,,
734004997,35493,19,APHY,Instructor Incentives,73,,
396362607,35489,18,APHY,Instructor Incentives,0,,
715752214,35394,19,MATH,Instructor Incentives,30,,
157505810,40166,18,ENGL,Instructor Incentives,76,,
444290029,35801,18,CRIM,Control,0,,
851946904,42496,20,APHY,Instructor Incentives,0,,
216457418,45268,25,BUSN,Instructor Incentives,0,,
167885552,34717,18,ENGL,Instructor Incentives,76,,
190964384,34964,39,MATH,Instructor Incentives,0,,
802116076,39686,22,MATH,Control,47,,
791444664,27862,19,ENGL,Control,0,,
161749970,46474,20,BUSN,Instructor Incentives,68,,
239283808,46931,24,NRSG,Instructor Incentives,85,,
654598967,34523,19,ENGL,Instructor Incentives,64,,
298490059,20244,18,PSYC,Instructor Incentives,92,,
238082095,34717,25,ENGL,Instructor Incentives,96,,
787318512,33206,19,BUSN,Instructor Incentives,0,,
298942604,20092,20,ENGL,Control,60,,
741659139,45222,22,CRIM,Instructor Incentives,93,,
809170835,34303,28,PSYC,Instructor Incentives,86,,
978366192,20067,25,MATH,Control,53,,
702145293,30495,23,APHY,Control,0,,
837922768,34547,20,BUSN,Control,67,,
708133876,33374,21,ARTH,Control,84,,
588014356,35745,26,HLHS,Control,64,,
929924463,35495,30,APHY,Instructor Incentives,71,,
330666918,20019,18,ARTH,Instructor Incentives,0,,
311901860,34887,19,MATH,Control,0,,
931314309,34663,24,COMM,Control,96,,
658857282,34514,19,ENGL,Control,0,,
853010134,20106,23,PSYC,Instructor Incentives,86,,
526699989,20027,19,COMM,Control,44,,
750945807,35005,21,MATH,Control,50,,
310362216,27936,18,MATH,Control,77,,
521303584,42784,19,MATH,Control,0,,
665685000,46586,22,PSYC,Instructor Incentives,0,,
940782129,44070,22,ENGL,Control,84,,
978321275,49089,42,BOAT,Control,55,,
658905365,34482,36,ENGL,Control,48,,
853843347,32136,17,COMM,Instructor Incentives,78,,
356407396,44079,34,MATH,Control,80,,
397902280,35991,44,BUSN,Instructor Incentives,83,,
567859943,46304,20,HLHS,Instructor Incentives,91,,
832398428,34610,35,APHY,Control,54,,
127222722,36065,20,ENGL,Instructor Incentives,0,,
649439812,34582,19,HLHS,Instructor Incentives,56,,
140996060,20105,19,PSYC,Instructor Incentives,90,,
382877808,44079,20,MATH,Control,70,,
492082241,47148,20,BUSN,Instructor Incentives,0,,
577172377,46304,21,HLHS,Instructor Incentives,72,,
547146249,42787,19,MATH,Control,20,,
952704749,42153,23,APHY,Control,45,,
595979296,35109,19,HLHS,Control,0,,
509830336,34665,19,COMM,Instructor Incentives,82,,
436095517,34110,37,ACCT,Instructor Incentives,48,,
128930340,30495,19,APHY,Control,91,,
602457787,42219,21,BIOL,Control,53,,
158024798,39671,20,ARTH,Control,0,,
757155684,20112,20,SOCI,Control,69,,
448549549,34506,25,ENGL,Control,84,,
135927417,20083,22,COMM,Control,72,,
588542832,34482,70,ENGL,Control,0,,
910008233,42045,21,MATH,Instructor Incentives,87,,
595490275,20245,19,PSYC,Instructor Incentives,0,,
750789098,34526,40,ENGL,Instructor Incentives,88,,
967949271,44091,21,MATH,Control,80,,
828804046,35395,36,MATH,Control,87,,
260180001,46256,18,HLHS,Instructor Incentives,0,,
575430841,20129,18,BIOL,Control,77,,
967183134,40166,18,ENGL,Instructor Incentives,68,,
381651977,20119,18,BIOL,Control,48,,
963679626,36969,22,NRSG,Control,88,,
934468761,36677,19,COMM,Instructor Incentives,66,,
789277179,43887,23,SDEV,Control,0,,
610721137,33539,28,ENGL,Control,100,,
817967572,45097,22,ENGL,Instructor Incentives,80,,
212046544,20128,18,ARTH,Control,63,,
180464443,46182,28,PSYC,Control,62,,
155918323,44070,23,ENGL,Control,0,,
913020646,33559,19,MATH,Control,87,,
454628980,33907,23,PSYC,Control,78,,
794521005,35081,21,HLHS,Control,91,,
258103907,42786,19,MATH,Control,80,,
728514217,39089,21,SOCI,Control,73,,
589142968,33212,44,BUSN,Instructor Incentives,95,,
790610191,46457,19,ACCT,Instructor Incentives,41,,
573980425,20106,25,PSYC,Instructor Incentives,80,,
432182444,35675,19,CRIM,Instructor Incentives,89,,
202887101,34506,19,ENGL,Control,48,,
424394346,35489,35,APHY,Instructor Incentives,0,,
194550121,36068,21,ENGL,Control,96,,
530703729,36684,19,ENGL,Instructor Incentives,0,,
275224605,42045,41,MATH,Instructor Incentives,60,,
645482676,35745,37,HLHS,Control,87,,
926979426,34630,21,APHY,Control,53,,
950657707,47148,20,BUSN,Instructor Incentives,0,,
962023123,20030,18,ENGL,Control,0,,
169036362,36669,22,COMM,Control,0,,
942061060,23096,18,SDEV,Control,0,,
716980851,34506,18,ENGL,Control,96,,
334236029,33554,21,MATH,Control,70,,
991079991,34509,19,ENGL,Instructor Incentives,68,,
332432377,44237,19,APHY,Control,79,,
998121197,35005,19,MATH,Control,77,,
303963088,42880,19,MATH,Instructor Incentives,90,,
135392462,33386,20,ENGL,Control,72,,
219289408,34581,32,HLHS,Instructor Incentives,0,,
553467079,32136,19,COMM,Instructor Incentives,62,,
618866044,35497,21,BIOL,Instructor Incentives,95,,
