cert,year,name,BCC,SB,hhi,boone,csent,nfci,finregunc,leverage
17281,2018,City National Bank,0.720002579,0.712604757,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.328012698
57053,2018,Signature Bank,0.442645416,0.027798134,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.700320242
4977,2018,"First Tennessee Bank, National Association",0.519218518,0.522682103,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.099427765
623,2018,Deutsche Bank Trust Company Americas,0.781217905,0.700402419,436.96,-0.0761,98.4,-0.389044126,78.86637578,23.04269121
34968,2018,Banco Popular de Puerto Rico,0.70246557,0.694459542,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.618130851
34775,2018,"TIAA, FSB",0.389406458,0.407734103,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.459777417
11063,2018,First-Citizens Bank & Trust Company,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.393476165
4214,2018,"BOKF, National Association",0.585127605,0.603993316,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.555877263
5296,2018,"Associated Bank, National Association",0.47058695,0.496155575,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.307425318
57203,2018,Barclays Bank Delaware,0.591652379,0.495476394,436.96,-0.0761,98.4,-0.389044126,78.86637578,13.27125575
7888,2018,First National Bank of Pennsylvania,0.485097476,0.448614487,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.39449774
873,2018,Synovus Bank,0.557967046,0.455137595,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.51043797
5510,2018,Frost  Bank,0.668068999,0.67347847,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.926030519
58979,2018,"BankUnited, National Association",0.362316118,0.219576586,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.602348932
9396,2018,Valley National Bank,0.372429553,0.276402025,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.093722667
33306,2018,CIBC Bank USA,0.425977061,0.296408254,436.96,-0.0761,98.4,-0.389044126,78.86637578,11.44473269
7946,2018,"BNY Mellon, National Association",0.87248499,0.479940923,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.376011336
34383,2018,"Texas Capital Bank, National Association",0.441769835,0.175008404,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.529298739
12441,2018,Hancock Whitney Bank,0.523579563,0.523639298,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.53876987
18221,2018,"Webster Bank, National Association",0.560377384,0.539517345,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.063686063
17266,2018,Umpqua Bank,0.580828942,0.532585513,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.52615741
58177,2018,Sallie Mae Bank,0.444410118,0.07987353,436.96,-0.0761,98.4,-0.389044126,78.86637578,11.14710885
24045,2018,Pacific Western Bank,0.781719559,0.497290758,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.80249634
24998,2018,Commerce Bank,0.820690851,0.811655803,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.06707729
33893,2018,"Raymond James Bank, National Association",0.667378863,0.162276314,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.5265079
35583,2018,Pinnacle Bank,0.487592226,0.470318442,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.790512018
8273,2018,"UMB Bank, National Association",0.523952026,0.569666563,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.846036706
16835,2018,Prosperity Bank,0.584792377,0.461998342,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.17619056
5452,2018,First National Bank of Omaha,0.645282007,0.611899942,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.0616641
17985,2018,First Hawaiian Bank,0.630880542,0.661788527,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.700421921
3832,2018,Old National Bank,0.482859433,0.50238225,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.578108424
18714,2018,FirstBank,0.655142506,0.541054225,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.515633961
32541,2018,"Flagstar Bank, FSB",0.533921761,0.512047846,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.671697043
8728,2018,Arvest Bank,0.678663669,0.619869902,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.239080226
11813,2018,BancorpSouth Bank,0.550488908,0.597615439,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.058354416
4063,2018,MidFirst Bank,0.416900885,0.450133891,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.248946544
18053,2018,Bank of Hawaii,0.555595183,0.569590879,436.96,-0.0761,98.4,-0.389044126,78.86637578,7.242486277
18503,2018,Cathay Bank,0.527792249,0.182810557,436.96,-0.0761,98.4,-0.389044126,78.86637578,11.89052226
20234,2018,City National Bank of Florida,0.345912724,0.206160633,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.44063805
16068,2018,Apple Bank for Savings,0.364385316,0.082397993,436.96,-0.0761,98.4,-0.389044126,78.86637578,7.269436285
30012,2018,Third Federal Savings and Loan Association of Cleveland,0.403787732,0.092776557,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.31972237
6600,2018,First Financial Bank,0.475946488,0.410960281,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.88658439
4988,2018,Trustmark National Bank,0.476913441,0.542099737,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.1268579
1105,2018,First Interstate Bank,0.605320671,0.588570001,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.966653015
33826,2018,Columbia State Bank,0.898634777,0.568281016,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.41845187
12437,2018,Renasant Bank,0.507289624,0.522065057,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.87547702
7551,2018,"Fulton Bank, National Association",0.43489785,0.491225776,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.04769099
803,2018,"WesBanco Bank, Inc.",0.462627669,0.434230912,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.476448406
21716,2018,Citizens Business Bank,1,1,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.89652214
32773,2018,Eastern Bank,0.590924015,0.607407618,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.28673564
35095,2018,Towne Bank,0.524943162,0.522231894,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.873455535
6989,2018,"Community Bank, National Association",0.94125816,0.798131055,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.317404057
35141,2018,BMW Bank of North America,0.787132874,0.695481219,436.96,-0.0761,98.4,-0.389044126,78.86637578,16.1536516
17491,2018,PlainsCapital Bank,0.713621108,0.535868547,436.96,-0.0761,98.4,-0.389044126,78.86637578,12.46890405
4365,2018,First Merchants Bank,0.474774666,0.397018015,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.69828778
12010,2018,Provident Bank,0.432555655,0.345599173,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.855570827
28178,2018,Northwest Bank,0.5516722,0.440090785,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.23966162
7230,2018,"NBT Bank, National Association",0.53439736,0.496719459,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.97969502
34967,2018,Popular Bank,0.370117927,0.129522338,436.96,-0.0761,98.4,-0.389044126,78.86637578,12.42437075
27981,2018,Capitol Federal Savings Bank,0.596519648,0.227313563,436.96,-0.0761,98.4,-0.389044126,78.86637578,12.55856826
19977,2018,Israel Discount Bank of New York,0.344836112,0.306287307,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.66660931
9712,2018,Rockland Trust Company,0.654783635,0.509227403,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.45606869
32245,2018,"Dollar Bank, Federal Savings Bank",0.356796264,0.245770119,436.96,-0.0761,98.4,-0.389044126,78.86637578,11.97711918
19629,2018,International Bank of Commerce,0.563281858,0.59749981,436.96,-0.0761,98.4,-0.389044126,78.86637578,14.45336696
26876,2018,Safra National Bank of New York,0.587830911,0.444451231,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.057909227
22953,2018,"Amerant Bank, National Association",0.291604786,0.277385473,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.958325458
7468,2018,First Commonwealth Bank,0.487886432,0.472383262,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.844424816
6653,2018,The Park National Bank,0.43891125,0.47762155,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.286328326
27476,2018,BancFirst,0.474153812,0.533984651,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.494232912
1225,2018,Farmers and Merchants Bank of Long Beach,0.689074714,0.234944318,436.96,-0.0761,98.4,-0.389044126,78.86637578,14.03628687
11124,2018,S&T Bank,0.399848878,0.378612683,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.631190318
17838,2018,"Wilmington Savings Fund Society, FSB",0.486518359,0.567453375,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.81769239
32526,2018,"American Savings Bank, FSB",0.780653719,0.406312278,436.96,-0.0761,98.4,-0.389044126,78.86637578,8.698237688
28834,2018,Columbia Bank,0.498087033,0.211083111,436.96,-0.0761,98.4,-0.389044126,78.86637578,12.595829
1281,2018,Washington Trust Bank,0.902190192,0.508826068,436.96,-0.0761,98.4,-0.389044126,78.86637578,9.546780712
9087,2018,1st Source Bank,0.449084344,0.511459452,436.96,-0.0761,98.4,-0.389044126,78.86637578,10.82323238
628,2019,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1,1,440.93,-0.0549,96,-0.478264615,172.826728,8.789334045
3510,2019,"BANK OF AMERICA, NATIONAL ASSOCIATION",1,1,440.93,-0.0549,96,-0.478264615,172.826728,8.686849052
3511,2019,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.823961557,0.835065838,440.93,-0.0549,96,-0.478264615,172.826728,8.559287702
7213,2019,"CITIBANK, NATIONAL ASSOCIATION",1,1,440.93,-0.0549,96,-0.478264615,172.826728,9.100480894
6548,2019,U.S. BANK NATIONAL ASSOCIATION,0.908344215,0.909343125,440.93,-0.0549,96,-0.478264615,172.826728,8.390313305
9846,2019,TRUIST BANK,0.770341961,0.774400397,440.93,-0.0549,96,-0.478264615,172.826728,14.45377211
6384,2019,"PNC BANK, NATIONAL ASSOCIATION",0.740582665,0.775356159,440.93,-0.0549,96,-0.478264615,172.826728,8.336429595
4297,2019,"CAPITAL ONE, NATIONAL ASSOCIATION",0.66354784,0.696611624,440.93,-0.0549,96,-0.478264615,172.826728,9.235614109
18409,2019,"TD BANK, NATIONAL ASSOCIATION",0.619378711,0.552874539,440.93,-0.0549,96,-0.478264615,172.826728,8.951082548
33124,2019,GOLDMAN SACHS BANK USA,0.979916752,0.986517312,440.93,-0.0549,96,-0.478264615,172.826728,13.20336329
57890,2019,"HSBC BANK USA, NATIONAL ASSOCIATION",0.436575214,0.561679762,440.93,-0.0549,96,-0.478264615,172.826728,12.03300314
6672,2019,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",0.772747784,0.792388779,440.93,-0.0549,96,-0.478264615,172.826728,10.35959886
57803,2019,ALLY BANK,0.763999114,0.804942704,440.93,-0.0549,96,-0.478264615,172.826728,10.0143949
57957,2019,"CITIZENS BANK, NATIONAL ASSOCIATION",0.535063805,0.574466258,440.93,-0.0549,96,-0.478264615,172.826728,9.855617812
32992,2019,"MORGAN STANLEY BANK, NATIONAL ASSOCIATION",1,1,440.93,-0.0549,96,-0.478264615,172.826728,11.2700885
17534,2019,KEYBANK NATIONAL ASSOCIATION,0.622429686,0.656685499,440.93,-0.0549,96,-0.478264615,172.826728,9.909317027
16571,2019,BMO HARRIS BANK NATIONAL ASSOCIATION,0.463208895,0.482085731,440.93,-0.0549,96,-0.478264615,172.826728,9.866283768
22826,2019,"MUFG UNION BANK, NATIONAL ASSOCIATION",0.446137524,0.462394239,440.93,-0.0549,96,-0.478264615,172.826728,10.64610089
12368,2019,REGIONS BANK,0.806613112,0.775137655,440.93,-0.0549,96,-0.478264615,172.826728,10.24230276
33954,2019,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",0.854795062,0.776126048,440.93,-0.0549,96,-0.478264615,172.826728,14.82763108
27471,2019,AMERICAN EXPRESS NATIONAL BANK,1,1,440.93,-0.0549,96,-0.478264615,172.826728,11.14102118
588,2019,MANUFACTURERS AND TRADERS TRUST COMPANY,0.797358791,0.717082779,440.93,-0.0549,96,-0.478264615,172.826728,9.075092564
59017,2019,FIRST REPUBLIC BANK,0.470647496,0.368926919,440.93,-0.0549,96,-0.478264615,172.826728,8.391444191
5649,2019,DISCOVER BANK,0.965983377,0.818691147,440.93,-0.0549,96,-0.478264615,172.826728,10.10457163
6560,2019,THE HUNTINGTON NATIONAL BANK,0.636310348,0.626174458,440.93,-0.0549,96,-0.478264615,172.826728,10.00585091
3514,2019,BANK OF THE WEST,0.414785561,0.372982434,440.93,-0.0549,96,-0.478264615,172.826728,10.01034211
27314,2019,SYNCHRONY BANK,1,1,440.93,-0.0549,96,-0.478264615,172.826728,11.88424115
32188,2019,USAA FEDERAL SAVINGS BANK,1,1,440.93,-0.0549,96,-0.478264615,172.826728,9.539838546
29950,2019,"SANTANDER BANK, N.A.",0.429801508,0.368350624,440.93,-0.0549,96,-0.478264615,172.826728,12.77372391
34221,2019,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",0.547876426,0.392738086,440.93,-0.0549,96,-0.478264615,172.826728,9.886384802
983,2019,COMERICA BANK,0.742064102,0.705791007,440.93,-0.0549,96,-0.478264615,172.826728,9.920897415
24735,2019,SILICON VALLEY BANK,1,1,440.93,-0.0549,96,-0.478264615,172.826728,7.296310635
2270,2019,"ZIONS BANCORPORATION, N.A.",0.608802513,0.469776846,440.93,-0.0549,96,-0.478264615,172.826728,9.171471389
17281,2019,CITY NATIONAL BANK,0.67929982,0.596653745,440.93,-0.0549,96,-0.478264615,172.826728,7.843411167
16022,2019,NEW YORK COMMUNITY BANK,0.325159034,0.157445998,440.93,-0.0549,96,-0.478264615,172.826728,9.588230907
57053,2019,SIGNATURE BANK,0.356692821,0.019475233,440.93,-0.0549,96,-0.478264615,172.826728,9.598228956
873,2019,SYNOVUS BANK,0.489942765,0.382323069,440.93,-0.0549,96,-0.478264615,172.826728,9.944257525
4977,2019,FIRST HORIZON BANK,0.538679296,0.562429153,440.93,-0.0549,96,-0.478264615,172.826728,9.123864482
4214,2019,"BOKF, NATIONAL ASSOCIATION",0.534599386,0.53987161,440.93,-0.0549,96,-0.478264615,172.826728,7.98204233
34775,2019,"TIAA, FSB",0.365080732,0.384681902,440.93,-0.0549,96,-0.478264615,172.826728,7.623661056
34968,2019,BANCO POPULAR DE PUERTO RICO,0.700624078,0.594980319,440.93,-0.0549,96,-0.478264615,172.826728,9.621600603
11063,2019,FIRST-CITIZENS BANK & TRUST COMPANY,1,1,440.93,-0.0549,96,-0.478264615,172.826728,9.380699377
623,2019,DEUTSCHE BANK TRUST COMPANY AMERICAS,0.813676921,0.686338422,440.93,-0.0549,96,-0.478264615,172.826728,25.31079723
9396,2019,VALLEY NATIONAL BANK,0.383574575,0.400507087,440.93,-0.0549,96,-0.478264615,172.826728,9.307115134
7888,2019,FIRST NATIONAL BANK OF PENNSYLVANIA,0.433278046,0.472374604,440.93,-0.0549,96,-0.478264615,172.826728,8.873813816
5510,2019,FROST BANK,0.699714475,0.654810137,440.93,-0.0549,96,-0.478264615,172.826728,9.153637991
57203,2019,BARCLAYS BANK DELAWARE,0.559984931,0.453998157,440.93,-0.0549,96,-0.478264615,172.826728,14.5835192
33306,2019,CIBC BANK USA,0.390930951,0.365985731,440.93,-0.0549,96,-0.478264615,172.826728,10.7540467
58979,2019,"BANKUNITED, NATIONAL ASSOCIATION",0.333768589,0.274342988,440.93,-0.0549,96,-0.478264615,172.826728,9.299168231
58177,2019,SALLIE MAE BANK,0.388450641,0.104602353,440.93,-0.0549,96,-0.478264615,172.826728,10.1799542
34383,2019,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",0.369181035,0.16012577,440.93,-0.0549,96,-0.478264615,172.826728,8.198563951
5296,2019,"ASSOCIATED BANK, NATIONAL ASSOCIATION",0.454602926,0.479972715,440.93,-0.0549,96,-0.478264615,172.826728,8.634796083
16835,2019,PROSPERITY BANK,0.527467082,0.419560473,440.93,-0.0549,96,-0.478264615,172.826728,10.57783939
12441,2019,HANCOCK WHITNEY BANK,0.491759169,0.49339878,440.93,-0.0549,96,-0.478264615,172.826728,8.958369212
18221,2019,"WEBSTER BANK, NATIONAL ASSOCIATION",0.557770778,0.518594714,440.93,-0.0549,96,-0.478264615,172.826728,8.510929376
7946,2019,"BNY MELLON, NATIONAL ASSOCIATION",0.870238566,0.479015212,440.93,-0.0549,96,-0.478264615,172.826728,7.779733099
17266,2019,UMPQUA BANK,0.529012898,0.460552411,440.93,-0.0549,96,-0.478264615,172.826728,10.24138484
35583,2019,PINNACLE BANK,0.468625956,0.517303946,440.93,-0.0549,96,-0.478264615,172.826728,10.51682464
24045,2019,PACIFIC WESTERN BANK,0.619257766,0.338087862,440.93,-0.0549,96,-0.478264615,172.826728,10.94745215
33893,2019,"RAYMOND JAMES BANK, NATIONAL ASSOCIATION",0.642451409,0.135517146,440.93,-0.0549,96,-0.478264615,172.826728,8.824513127
8273,2019,"UMB BANK, NATIONAL ASSOCIATION",0.466606053,0.514891291,440.93,-0.0549,96,-0.478264615,172.826728,8.61760193
24998,2019,COMMERCE BANK,0.809701203,0.835809114,440.93,-0.0549,96,-0.478264615,172.826728,9.570609832
32541,2019,"FLAGSTAR BANK, FSB",0.58234674,0.556672739,440.93,-0.0549,96,-0.478264615,172.826728,7.708974135
4063,2019,MIDFIRST BANK,0.35479314,0.381138667,440.93,-0.0549,96,-0.478264615,172.826728,8.68240747
5452,2019,FIRST NATIONAL BANK OF OMAHA,0.667674488,0.556844469,440.93,-0.0549,96,-0.478264615,172.826728,10.29145568
7551,2019,"FULTON BANK, NATIONAL ASSOCIATION",0.441164898,0.463185472,440.93,-0.0549,96,-0.478264615,172.826728,9.751011072
11813,2019,BANCORPSOUTH BANK,0.515461662,0.536513712,440.93,-0.0549,96,-0.478264615,172.826728,9.688164298
3832,2019,OLD NATIONAL BANK,0.502068445,0.491811863,440.93,-0.0549,96,-0.478264615,172.826728,9.619311964
17985,2019,FIRST HAWAIIAN BANK,0.541073551,0.591781143,440.93,-0.0549,96,-0.478264615,172.826728,8.669958339
18714,2019,FIRSTBANK,0.625728571,0.459624106,440.93,-0.0549,96,-0.478264615,172.826728,8.501334867
8728,2019,ARVEST BANK,0.647745898,0.67914625,440.93,-0.0549,96,-0.478264615,172.826728,8.439669782
18503,2019,CATHAY BANK,0.399882431,0.176975821,440.93,-0.0549,96,-0.478264615,172.826728,11.23150933
18053,2019,BANK OF HAWAII,0.509378549,0.550021039,440.93,-0.0549,96,-0.478264615,172.826728,7.005813082
20234,2019,CITY NATIONAL BANK OF FLORIDA,0.330618172,0.291862507,440.93,-0.0549,96,-0.478264615,172.826728,10.86931616
16068,2019,APPLE BANK FOR SAVINGS,0.266754248,0.053206192,440.93,-0.0549,96,-0.478264615,172.826728,7.28014223
803,2019,"WESBANCO BANK, INC.",0.457753592,0.428754565,440.93,-0.0549,96,-0.478264615,172.826728,11.12411217
30012,2019,THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND,0.224394994,0.104593047,440.93,-0.0549,96,-0.478264615,172.826728,10.19216816
1105,2019,FIRST INTERSTATE BANK,0.643374865,0.541340814,440.93,-0.0549,96,-0.478264615,172.826728,8.911447032
6600,2019,FIRST FINANCIAL BANK,0.449462707,0.461484345,440.93,-0.0549,96,-0.478264615,172.826728,9.931773505
33826,2019,COLUMBIA STATE BANK,0.774232926,0.465580185,440.93,-0.0549,96,-0.478264615,172.826728,10.22142449
4988,2019,TRUSTMARK NATIONAL BANK,0.439068905,0.5006554,440.93,-0.0549,96,-0.478264615,172.826728,10.35005064
12437,2019,RENASANT BANK,0.462870504,0.484633908,440.93,-0.0549,96,-0.478264615,172.826728,10.95405128
4365,2019,FIRST MERCHANTS BANK,0.389901022,0.384009998,440.93,-0.0549,96,-0.478264615,172.826728,9.987011624
17838,2019,"WILMINGTON SAVINGS FUND SOCIETY, FSB",0.467645781,0.45368143,440.93,-0.0549,96,-0.478264615,172.826728,11.71824826
35095,2019,TOWNE BANK,0.502401571,0.537075001,440.93,-0.0549,96,-0.478264615,172.826728,9.946578183
32773,2019,EASTERN BANK,0.668769045,0.649906545,440.93,-0.0549,96,-0.478264615,172.826728,11.42375705
9712,2019,ROCKLAND TRUST COMPANY,0.585689142,0.481469555,440.93,-0.0549,96,-0.478264615,172.826728,11.06474012
17491,2019,PLAINSCAPITAL BANK,0.797748395,0.675269389,440.93,-0.0549,96,-0.478264615,172.826728,11.60561329
21716,2019,CITIZENS BUSINESS BANK,1,1,440.93,-0.0549,96,-0.478264615,172.826728,12.18541912
6989,2019,"COMMUNITY BANK, NATIONAL ASSOCIATION",0.776700779,0.518005478,440.93,-0.0549,96,-0.478264615,172.826728,8.611038645
28178,2019,NORTHWEST BANK,0.494189054,0.410349628,440.93,-0.0549,96,-0.478264615,172.826728,10.51522044
35141,2019,BMW BANK OF NORTH AMERICA,0.774955279,0.590438197,440.93,-0.0549,96,-0.478264615,172.826728,15.90807472
34967,2019,POPULAR BANK,0.301920354,0.134407856,440.93,-0.0549,96,-0.478264615,172.826728,12.33421772
12010,2019,PROVIDENT BANK,0.387121593,0.355989646,440.93,-0.0549,96,-0.478264615,172.826728,9.812435801
19977,2019,ISRAEL DISCOUNT BANK OF NEW YORK,0.338839738,0.337290257,440.93,-0.0549,96,-0.478264615,172.826728,10.83161619
7230,2019,"NBT BANK, NATIONAL ASSOCIATION",0.463227495,0.4589506,440.93,-0.0549,96,-0.478264615,172.826728,9.639951076
27981,2019,CAPITOL FEDERAL SAVINGS BANK,0.330090087,0.231191197,440.93,-0.0549,96,-0.478264615,172.826728,12.52389186
32245,2019,"DOLLAR BANK, FEDERAL SAVINGS BANK",0.329816265,0.261729847,440.93,-0.0549,96,-0.478264615,172.826728,11.98669591
11124,2019,S&T BANK,0.366539289,0.350734035,440.93,-0.0549,96,-0.478264615,172.826728,10.04496079
19629,2019,INTERNATIONAL BANK OF COMMERCE,0.559235731,0.569620358,440.93,-0.0549,96,-0.478264615,172.826728,15.20587889
6653,2019,THE PARK NATIONAL BANK,0.404748095,0.421868014,440.93,-0.0549,96,-0.478264615,172.826728,8.623854899
26876,2019,SAFRA NATIONAL BANK OF NEW YORK,0.602552198,0.401313386,440.93,-0.0549,96,-0.478264615,172.826728,8.616447125
7468,2019,FIRST COMMONWEALTH BANK,0.444290552,0.439058611,440.93,-0.0549,96,-0.478264615,172.826728,9.663471761
28834,2019,COLUMBIA BANK,0.306386345,0.238912113,440.93,-0.0549,96,-0.478264615,172.826728,10.25305484
22953,2019,"AMERANT BANK, NATIONAL ASSOCIATION",0.284792836,0.282961115,440.93,-0.0549,96,-0.478264615,172.826728,10.01154512
27476,2019,BANCFIRST,0.445090411,0.508015306,440.93,-0.0549,96,-0.478264615,172.826728,10.21855419
1225,2019,FARMERS AND MERCHANTS BANK OF LONG BEACH,0.565475052,0.137699942,440.93,-0.0549,96,-0.478264615,172.826728,13.99484386
32526,2019,"AMERICAN SAVINGS BANK, FSB",0.698439155,0.45349369,440.93,-0.0549,96,-0.478264615,172.826728,9.063888314
1281,2019,WASHINGTON TRUST BANK,0.683187172,0.340830343,440.93,-0.0549,96,-0.478264615,172.826728,10.04915297
9087,2019,1ST SOURCE BANK,0.451778212,0.469615878,440.93,-0.0549,96,-0.478264615,172.826728,11.0327478
628,2020,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,7.886010938
3510,2020,"BANK OF AMERICA, NATIONAL ASSOCIATION",1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,7.679985741
3511,2020,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.768055453,0.710416268,459.96,-0.056,81.5,-0.591921042,93.50589706,8.653191242
7213,2020,"CITIBANK, NATIONAL ASSOCIATION",1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,8.628556939
6548,2020,U.S. BANK NATIONAL ASSOCIATION,0.899627747,0.896813579,459.96,-0.056,81.5,-0.591921042,93.50589706,8.421827667
9846,2020,TRUIST BANK,0.786805496,0.744687318,459.96,-0.056,81.5,-0.591921042,93.50589706,8.700659796
6384,2020,"PNC BANK, NATIONAL ASSOCIATION",0.8165978,0.802006178,459.96,-0.056,81.5,-0.591921042,93.50589706,7.853355347
18409,2020,"TD BANK, NATIONAL ASSOCIATION",0.648455389,0.490524678,459.96,-0.056,81.5,-0.591921042,93.50589706,7.49301152
4297,2020,"CAPITAL ONE, NATIONAL ASSOCIATION",0.692726034,0.688320679,459.96,-0.056,81.5,-0.591921042,93.50589706,7.648502996
33124,2020,GOLDMAN SACHS BANK USA,1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,10.79934759
6672,2020,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",0.699217322,0.707546701,459.96,-0.056,81.5,-0.591921042,93.50589706,8.846554711
57890,2020,"HSBC BANK USA, NATIONAL ASSOCIATION",0.390138857,0.420342652,459.96,-0.056,81.5,-0.591921042,93.50589706,10.33861886
57957,2020,"CITIZENS BANK, NATIONAL ASSOCIATION",0.673055251,0.663740809,459.96,-0.056,81.5,-0.591921042,93.50589706,9.163153969
32992,2020,"MORGAN STANLEY BANK, NATIONAL ASSOCIATION",1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,10.11542547
57803,2020,ALLY BANK,0.950172646,0.948059977,459.96,-0.056,81.5,-0.591921042,93.50589706,10.11848191
17534,2020,KEYBANK NATIONAL ASSOCIATION,0.704717346,0.720040238,459.96,-0.056,81.5,-0.591921042,93.50589706,8.804947481
16571,2020,BMO HARRIS BANK NATIONAL ASSOCIATION,0.558345648,0.511884056,459.96,-0.056,81.5,-0.591921042,93.50589706,9.464354738
12368,2020,REGIONS BANK,0.781901554,0.792990371,459.96,-0.056,81.5,-0.591921042,93.50589706,9.300991618
59017,2020,FIRST REPUBLIC BANK,0.50279426,0.384406838,459.96,-0.056,81.5,-0.591921042,93.50589706,8.14264551
588,2020,MANUFACTURERS AND TRADERS TRUST COMPANY,0.731918239,0.738257897,459.96,-0.056,81.5,-0.591921042,93.50589706,8.274603135
27471,2020,AMERICAN EXPRESS NATIONAL BANK,1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,10.91864253
22826,2020,"MUFG UNION BANK, NATIONAL ASSOCIATION",0.536629797,0.556991374,459.96,-0.056,81.5,-0.591921042,93.50589706,11.12456401
6560,2020,THE HUNTINGTON NATIONAL BANK,0.740754627,0.747272108,459.96,-0.056,81.5,-0.591921042,93.50589706,8.935959372
34221,2020,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",0.791876702,0.666971014,459.96,-0.056,81.5,-0.591921042,93.50589706,7.157984643
24735,2020,SILICON VALLEY BANK,0.762788898,0.683794286,459.96,-0.056,81.5,-0.591921042,93.50589706,6.433376528
5649,2020,DISCOVER BANK,1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,10.54640748
32188,2020,USAA FEDERAL SAVINGS BANK,0.584530238,0.601559319,459.96,-0.056,81.5,-0.591921042,93.50589706,7.739331399
33954,2020,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",1,1,459.96,-0.056,81.5,-0.591921042,93.50589706,18.34197953
3514,2020,BANK OF THE WEST,0.503867465,0.42313611,459.96,-0.056,81.5,-0.591921042,93.50589706,10.29180026
29950,2020,"SANTANDER BANK, N.A.",0.242600604,0.21136229,459.96,-0.056,81.5,-0.591921042,93.50589706,12.13276648
